Index,x,y,z,type,color,size,opacity
100514,1416.1644,-645.0498,-1504.4794,stars,#83949C,0.04284511647979832,0.04284511647979832
100517,1245.1941,-567.02625,-1873.8292,stars,#93BA13,0.04753103898281731,0.04753103898281731
100518,554.8347,-252.62952,-418.82153,stars,#E3F8A3,0.05050604443207968,0.05050604443207968
100519,1114.8467,-507.56134,-141.07037,stars,#1A645D,0.05243698348416372,0.05243698348416372
100522,1116.0728,-507.5392,2122.284,stars,#53FC82,0.09031510051002999,0.09031510051002999
100527,71.43656,-32.4539,-110.24756,stars,#2C074E,0.025138555578470494,0.025138555578470494
100532,2651.5789,-1204.218,3331.3147,stars,#2849EB,0.043355956080263304,0.043355956080263304
100534,662.80225,-300.968,-1164.8862,stars,#CA1585,0.04979696952571208,0.04979696952571208
100535,2858.2747,-1297.7545,6531.162,stars,#71909C,0.0775987135009646,0.0775987135009646
100536,2821.0679,-1280.0798,-1138.0464,stars,#32703B,0.05531464008986554,0.05531464008986554
100540,771.8722,-349.95114,860.4399,stars,#ED1382,0.0349414249352828,0.0349414249352828
100541,1047.4856,-474.89178,1884.2332,stars,#2DB09E,0.01699497154375671,0.01699497154375671
100543,5421.233,-2456.7214,-74.78706,stars,#322E82,0.09542270422573537,0.09542270422573537
100545,1816.8196,-822.6006,266.32413,stars,#9CE2E3,0.020231372060891227,0.020231372060891227
100548,760.0024,-344.06082,-432.82394,stars,#3F3605,0.07996978890343283,0.07996978890343283
100553,2099.653,-949.9715,-150.52574,stars,#88B38B,0.021639299645451204,0.021639299645451204
100563,3845.8228,-1737.2153,-2635.069,stars,#F47F47,0.03211979247619666,0.03211979247619666
100568,694.61285,-313.5125,506.2496,stars,#A5C7F6,0.016698020887916633,0.016698020887916633
100569,1001.62256,-452.04984,817.8789,stars,#671175,0.01368307808211863,0.01368307808211863
100572,1186.9495,-535.5191,-3885.992,stars,#825E38,0.09100766866460973,0.09100766866460973
100573,723.55225,-326.28186,-414.11807,stars,#8BBA68,0.06959750216442477,0.06959750216442477
100575,1834.205,-826.74835,589.25665,stars,#613EB1,0.04630989620601585,0.04630989620601585
100578,1113.0815,-501.46393,2898.005,stars,#F002FD,0.011358896758953888,0.011358896758953888
100584,587.76495,-264.42093,-951.73096,stars,#C90111,0.030589013619903016,0.030589013619903016
100589,2804.2952,-1259.8999,3348.0952,stars,#64E26A,0.0893905302406976,0.0893905302406976
100592,1280.3755,-575.0757,138.77657,stars,#7183D2,0.01400968122900728,0.01400968122900728
100602,3306.4883,-1481.3867,1153.2347,stars,#116CF3,0.08766484858251868,0.08766484858251868
100604,1215.7389,-544.4713,89.75964,stars,#CB8DEA,0.0207358024936835,0.0207358024936835
100605,3926.1648,-1758.1855,-1592.4865,stars,#8F9E88,0.04788407095050573,0.04788407095050573
100606,665.67053,-298.06815,-336.43372,stars,#45E12A,0.021623578382487962,0.021623578382487962
100615,291.3355,-130.3811,411.9149,stars,#B95822,0.021869315953071254,0.021869315953071254
100623,287.55035,-128.53804,119.95005,stars,#098B30,0.0376791844186165,0.0376791844186165
100624,4514.403,-2017.5714,1720.7856,stars,#8ECEFD,0.07347575433349851,0.07347575433349851
100626,294.0526,-131.34308,-1040.6301,stars,#E24197,0.017961439190142182,0.017961439190142182
100629,1140.071,-509.15964,723.3576,stars,#A9EF59,0.06221657078838073,0.06221657078838073
100633,1925.6964,-859.398,-2552.951,stars,#AA9E41,0.08908274793295631,0.08908274793295631
100643,462.70612,-206.18063,-2168.7976,stars,#AF7CDB,0.014952065646827002,0.014952065646827002
100645,1499.1567,-667.7429,767.15137,stars,#C406BF,0.0777109358870932,0.0777109358870932
100646,2778.0215,-1237.3142,2138.0476,stars,#05B24A,0.03958565837837091,0.03958565837837091
100666,1069.592,-474.66235,-2661.0493,stars,#F91C53,0.03502428136954836,0.03502428136954836
100667,1617.3187,-717.5457,-44.68776,stars,#BD75C9,0.03674511162013042,0.03674511162013042
100675,3025.5747,-1339.83,-3781.8838,stars,#7CEA68,0.06760806220205962,0.06760806220205962
100676,2975.277,-1317.3192,865.50604,stars,#009E04,0.05428570656318668,0.05428570656318668
100677,3264.6587,-1445.3915,-616.71533,stars,#73ACEB,0.06808777103545807,0.06808777103545807
100682,1253.9951,-554.69904,-195.31119,stars,#DBE459,0.02621062659223032,0.02621062659223032
100684,1634.0165,-722.7695,660.0855,stars,#AD2BF5,0.0653057076070394,0.0653057076070394
100686,3412.742,-1509.381,-1612.3027,stars,#574BAA,0.05727775635418474,0.05727775635418474
100702,342.52103,-151.29204,-330.59085,stars,#E5C11E,0.09601706351426093,0.09601706351426093
100703,2198.0222,-970.8796,-1891.5842,stars,#C479E1,0.03493232578104604,0.03493232578104604
100709,3338.8223,-1473.3872,-2536.6272,stars,#C50DE0,0.05931409189232657,0.05931409189232657
100711,2641.452,-1165.3655,-1462.1707,stars,#A576F7,0.08071755825481038,0.08071755825481038
100713,3859.0627,-1701.769,2307.7043,stars,#B9B2EF,0.08306565799636309,0.08306565799636309
100714,905.6471,-399.23706,864.38806,stars,#5BC21C,0.05986222540615041,0.05986222540615041
100716,1495.7302,-659.1853,-1440.4087,stars,#0A14D5,0.08681412675587881,0.08681412675587881
100722,1397.6484,-614.9161,-907.38074,stars,#47001D,0.07421045408245062,0.07421045408245062
100724,2236.6675,-983.7677,-2202.3079,stars,#04C8BA,0.025981029858868486,0.025981029858868486
100726,755.1746,-332.10693,531.4809,stars,#03DE03,0.09722830669601425,0.09722830669601425
100727,830.8851,-365.40094,454.75278,stars,#265A9F,0.0956702587778738,0.0956702587778738
100730,438.40906,-192.78154,131.03,stars,#8ED7F6,0.02116462151273914,0.02116462151273914
100736,332.0335,-145.84747,1626.7333,stars,#C4E552,0.017458598906174152,0.017458598906174152
100737,1815.4667,-797.40564,2079.8052,stars,#0A2D7E,0.08835913385003596,0.08835913385003596
100746,2283.4692,-1000.9264,508.47095,stars,#DCD0F7,0.043820491997037636,0.043820491997037636
100747,1799.3978,-788.6482,-0.35084,stars,#C3C6D7,0.09423372356539268,0.09423372356539268
100748,1419.846,-622.1981,1308.1687,stars,#7B5F0F,0.08441009626836299,0.08441009626836299
100757,1884.1594,-824.17865,854.96405,stars,#DAF8B2,0.03209856789410523,0.03209856789410523
100761,721.4828,-315.24686,-155.55516,stars,#056C83,0.0587869329347715,0.0587869329347715
100768,1729.0322,-754.244,1517.9908,stars,#1ED168,0.07467524882755788,0.07467524882755788
100772,1487.666,-648.61597,379.37604,stars,#D3BAD8,0.06035520176607121,0.06035520176607121
100783,228.80362,-99.58513,177.10583,stars,#071482,0.06624551068503731,0.06624551068503731
100788,2471.3477,-1074.7327,2421.752,stars,#331682,0.07059682394297212,0.07059682394297212
100790,206.94975,-89.97979,1378.2928,stars,#F40348,0.02389405554588169,0.02389405554588169
100794,592.8795,-257.65234,1086.4479,stars,#0DECCC,0.06696173325773942,0.06696173325773942
100806,2382.6357,-1034.0582,-1342.9117,stars,#04AEA9,0.02232831031725561,0.02232831031725561
100810,1013.4063,-439.70395,-484.5198,stars,#58DEF5,0.05312768161566149,0.05312768161566149
100813,576.67706,-250.09262,1641.2174,stars,#099538,0.019298175538603166,0.019298175538603166
100814,236.0337,-102.35436,-89.53297,stars,#F38009,0.0830566813615614,0.0830566813615614
100828,3323.3064,-1437.922,124.52672,stars,#4E67BB,0.07058875022356592,0.07058875022356592
100839,497.08084,-214.73978,267.30206,stars,#B390A6,0.043502706529650964,0.043502706529650964
100841,1455.5052,-628.6605,-2625.9768,stars,#EE7FD7,0.0267087502782958,0.0267087502782958
100849,349.27097,-150.73956,29.2294,stars,#951C0B,0.04074237300506334,0.04074237300506334
100851,112.81417,-48.63989,619.6503,stars,#612092,0.042929089982549136,0.042929089982549136
100852,407.7665,-175.7756,331.81998,stars,#5F285F,0.03239149856966909,0.03239149856966909
100857,670.4516,-288.71503,189.41354,stars,#673950,0.0579370083966622,0.0579370083966622
100864,525.813,-226.18286,1941.6787,stars,#6B004B,0.032138967648112735,0.032138967648112735
100869,917.8925,-394.42545,-877.6305,stars,#55BD59,0.06162164408269139,0.06162164408269139
100871,3862.4314,-1659.1309,2521.5334,stars,#924C41,0.09656844284897312,0.09656844284897312
100879,3723.938,-1598.0833,-2586.9514,stars,#5EA803,0.08817481423397067,0.08817481423397067
100880,1258.0504,-539.77814,-49.73405,stars,#54DD7D,0.018608515531631245,0.018608515531631245
100884,5091.822,-2184.2134,1105.3859,stars,#1335B4,0.08967968498638805,0.08967968498638805
100885,1174.5708,-503.65613,200.68088,stars,#700690,0.030783371034768116,0.030783371034768116
100899,853.4044,-365.13855,1899.4916,stars,#E3C7C3,0.06899779388620488,0.06899779388620488
100903,1136.972,-485.9776,-513.03613,stars,#4ED9D9,0.0663978191237931,0.0663978191237931
100904,2756.5552,-1178.1134,3308.0662,stars,#EB6B9D,0.08831515869872947,0.08831515869872947
100910,107.49347,-45.8968,-536.87524,stars,#51B122,0.09937364087274793,0.09937364087274793
100912,3518.9058,-1501.8085,4892.9165,stars,#FB25E6,0.01797119152087971,0.01797119152087971
100914,2892.261,-1233.8201,36.92799,stars,#49794C,0.010932742308631794,0.010932742308631794
100917,2177.5483,-928.4601,-2938.7393,stars,#F64FF8,0.03236032972014286,0.03236032972014286
100919,642.5157,-273.84946,-462.18732,stars,#FB440C,0.07100653588344748,0.07100653588344748
100925,555.8481,-236.73286,73.73434,stars,#59B075,0.09662734786077591,0.09662734786077591
100929,980.62244,-417.12573,30.83341,stars,#1272D4,0.046285626668603495,0.046285626668603495
100934,6832.1265,-2905.4822,-2979.9697,stars,#49C9EE,0.0331570710252682,0.0331570710252682
100935,417.09158,-177.34843,37.2278,stars,#F578B9,0.06348466409298192,0.06348466409298192
100946,19.68033,-8.3547,33.81486,stars,#788750,0.07332556622419172,0.07332556622419172
100949,2111.4385,-895.61615,2224.1873,stars,#736A42,0.05727613286370283,0.05727613286370283
100962,436.55182,-184.80899,206.44722,stars,#185E16,0.024090719795939634,0.024090719795939634
100964,2211.6987,-936.1695,1109.3519,stars,#4216BB,0.09481129852545109,0.09481129852545109
100966,840.039,-355.40485,487.2766,stars,#307C09,0.07111662568141715,0.07111662568141715
100973,938.5445,-396.29788,1657.4528,stars,#3A3E5B,0.06391810743432481,0.06391810743432481
100975,3020.5127,-1274.7568,2741.2288,stars,#4A643F,0.06899686414234653,0.06899686414234653
100979,893.9131,-376.79782,1585.5101,stars,#EAED0E,0.04315668442188249,0.04315668442188249
100982,2855.0254,-1202.3301,5124.4185,stars,#AE0CC8,0.07226650509325518,0.07226650509325518
100983,624.9078,-263.15723,-551.66705,stars,#C230A5,0.06270737933628413,0.06270737933628413
100984,2964.6562,-1248.442,3604.161,stars,#8C0138,0.05893793565868928,0.05893793565868928
100985,335.46707,-141.23817,-766.10455,stars,#0867AD,0.08743036797994905,0.08743036797994905
100986,1005.5066,-423.2622,2005.5863,stars,#A00617,0.09164156923409414,0.09164156923409414
100989,492.43216,-207.25398,126.96839,stars,#A89DD3,0.06043947364948328,0.06043947364948328
100997,191.97261,-80.73174,71.43115,stars,#7F8501,0.0847948774257949,0.0847948774257949
101006,3986.9197,-1675.2632,-1465.6871,stars,#3D804A,0.08773788849923665,0.08773788849923665
101007,1062.7188,-446.53583,1859.9419,stars,#BC735B,0.07748342541761688,0.07748342541761688
101008,6218.3066,-2611.1323,6853.487,stars,#F59823,0.05615526448482748,0.05615526448482748
101009,2724.9985,-1144.1901,-855.95953,stars,#598F36,0.0923283857547597,0.0923283857547597
101015,5909.168,-2477.4607,5436.9395,stars,#B52149,0.0172329142930725,0.0172329142930725
101016,970.788,-406.9651,-1767.971,stars,#7CE00B,0.08047486418031777,0.08047486418031777
101017,899.44885,-376.96542,-170.83562,stars,#F9C674,0.08613848061254636,0.08613848061254636
101026,1541.749,-645.5498,-1258.1528,stars,#1C2C8B,0.025964321191860547,0.025964321191860547
101029,488.3125,-204.40063,-398.66107,stars,#7A6C0A,0.038282904442457,0.038282904442457
101034,1281.5989,-536.2943,2259.59,stars,#B055D7,0.026927893591546563,0.026927893591546563
101042,1266.2502,-528.9945,-1162.582,stars,#99FEB6,0.03925295587263931,0.03925295587263931
101043,5615.009,-2345.6614,-1036.0985,stars,#71EC79,0.056889390292204946,0.056889390292204946
101045,1241.6832,-518.4405,-75.90655,stars,#CC14EE,0.0712829223267443,0.0712829223267443
101054,1433.3701,-597.89606,-848.85736,stars,#07E3B6,0.08485096825280461,0.08485096825280461
101058,4493.6157,-1872.1207,312.9594,stars,#88C2CD,0.050190893057669335,0.050190893057669335
101068,837.751,-348.74017,166.06169,stars,#7C4F05,0.02928704775171237,0.02928704775171237
101072,1619.4358,-673.5301,1755.3009,stars,#670EF3,0.025851692779730602,0.025851692779730602
101073,5622.493,-2337.4048,2256.0435,stars,#95441B,0.036229594558888745,0.036229594558888745
101076,1964.3768,-816.5681,1931.7878,stars,#BC8F82,0.017650165368647913,0.017650165368647913
101081,327.77094,-136.15776,-181.68195,stars,#682C63,0.04834810272606072,0.04834810272606072
101082,1631.6165,-677.7584,4422.013,stars,#B19237,0.06965602696834826,0.06965602696834826
101084,550.3126,-228.3957,-590.583,stars,#DCD147,0.07427667824837027,0.07427667824837027
101087,581.6416,-241.32887,-378.5721,stars,#8F7BCF,0.021727235289984655,0.021727235289984655
101088,1618.0663,-671.3554,-1818.8035,stars,#5161EF,0.051879673105255666,0.051879673105255666
101098,1111.3088,-460.2863,3335.8562,stars,#B640DB,0.07747117162367113,0.07747117162367113
101101,586.3376,-242.77594,308.71207,stars,#3E1218,0.092517383333817,0.092517383333817
101102,860.33527,-356.22958,594.8812,stars,#22FC96,0.07057346752878717,0.07057346752878717
101106,669.50885,-276.94873,844.02246,stars,#6F1E6B,0.07818967825897587,0.07818967825897587
101111,1612.8616,-666.768,1619.5773,stars,#9DF0EA,0.07243993875182482,0.07243993875182482
101117,1213.257,-501.0463,542.82117,stars,#D23151,0.06261263113695603,0.06261263113695603
101119,1216.6378,-502.31656,-1197.3257,stars,#9AA07D,0.03476489810961961,0.03476489810961961
101123,2150.4768,-886.88086,-1658.9628,stars,#B66DF4,0.0990171675413818,0.0990171675413818
101141,3184.8748,-1310.3707,6375.6943,stars,#EAEC72,0.09601131035096375,0.09601131035096375
101147,2424.0232,-996.46735,-1521.1511,stars,#0A386C,0.06590608364864914,0.06590608364864914
101155,1758.3022,-721.36536,2004.752,stars,#8D330D,0.03126971307905153,0.03126971307905153
101160,306.70862,-125.74478,-792.5799,stars,#076ABC,0.0864367706320053,0.0864367706320053
101161,4045.5974,-1658.5164,3178.1863,stars,#15F85A,0.02024364393021344,0.02024364393021344
101172,1502.5503,-613.9714,1959.5942,stars,#87FB22,0.033685730577690795,0.033685730577690795
101178,98.01918,-40.02417,-646.26373,stars,#CBFBDF,0.05645566363701538,0.05645566363701538
101180,3035.2969,-1238.9128,2712.8965,stars,#D96359,0.07780034443647965,0.07780034443647965
101182,1601.5304,-653.6094,-612.057,stars,#92032D,0.05176394180566404,0.05176394180566404
101184,1781.0746,-726.65326,-4028.5974,stars,#CA7F3F,0.050558300507556574,0.050558300507556574
101186,2785.9895,-1136.5688,6592.151,stars,#F5F073,0.010403223809265373,0.010403223809265373
101187,1911.7789,-779.7664,153.60037,stars,#55F4BF,0.03988197547800881,0.03988197547800881
101191,949.86865,-387.25366,837.9095,stars,#9AA518,0.03490852167016841,0.03490852167016841
101193,186.13692,-75.87422,241.96371,stars,#15EC1A,0.04466801844792081,0.04466801844792081
101197,798.06055,-325.2056,1752.723,stars,#8CD9A5,0.042282473915067294,0.042282473915067294
101201,810.3001,-330.00436,138.008,stars,#0814CE,0.061537711912868893,0.061537711912868893
101215,1197.3018,-486.28113,-539.96985,stars,#007CA2,0.03300694209750034,0.03300694209750034
101228,2555.6665,-1035.7404,2596.8901,stars,#AD0461,0.08999969499674021,0.08999969499674021
101229,1285.6537,-520.8459,8010.8696,stars,#A930B0,0.010907189941290682,0.010907189941290682
101231,543.5688,-220.18037,-166.90106,stars,#B1B90B,0.06866494398863343,0.06866494398863343
101233,1208.292,-489.404,178.36731,stars,#775538,0.0611973110218474,0.0611973110218474
101239,4443.4927,-1796.01,-2562.5356,stars,#861BB3,0.020309793256503214,0.020309793256503214
101241,1848.6959,-746.4735,1696.4618,stars,#DEC9D0,0.038640943071562524,0.038640943071562524
101244,2222.0698,-897.15314,-948.736,stars,#9F4ED6,0.014247664837844683,0.014247664837844683
101248,3368.4023,-1358.6731,-3583.1125,stars,#B48528,0.05223264441167135,0.05223264441167135
101252,4754.1646,-1916.6669,3095.2773,stars,#5E1C76,0.08132876857711702,0.08132876857711702
101262,886.72974,-356.86765,-1413.6644,stars,#8FB6A1,0.01642495452492833,0.01642495452492833
101272,1494.9707,-600.6741,1341.3795,stars,#030D76,0.09484997531776465,0.09484997531776465
101282,1065.1165,-427.39804,31.70553,stars,#D4E7B3,0.09347582357306503,0.09347582357306503
101283,346.54288,-139.02687,-616.15576,stars,#3FD015,0.014338823530603385,0.014338823530603385
101286,2924.0732,-1172.9071,-1654.861,stars,#8593A2,0.019910160644067913,0.019910160644067913
101288,437.63297,-175.50302,173.7633,stars,#C2A2F9,0.0467316024744125,0.0467316024744125
101292,771.58826,-309.17065,192.58408,stars,#B2A4D3,0.015122482446633247,0.015122482446633247
101294,1208.1188,-483.98068,707.81195,stars,#65F739,0.06351119683850594,0.06351119683850594
101295,436.1017,-174.69748,-564.9421,stars,#8AF0D7,0.05019900847379092,0.05019900847379092
101298,247.62927,-99.17043,-102.35948,stars,#8DF726,0.03071143756448265,0.03071143756448265
101303,6216.808,-2487.5664,5786.016,stars,#EC7974,0.05841974067596875,0.05841974067596875
101304,1876.8418,-750.97076,106.12148,stars,#AB7394,0.02036296931712153,0.02036296931712153
101308,547.1755,-218.82733,108.21065,stars,#B9B469,0.07846768425703156,0.07846768425703156
101309,3462.224,-1384.0704,943.53284,stars,#D5878C,0.040933362397812305,0.040933362397812305
101310,961.5383,-384.31512,3628.7312,stars,#F8E225,0.08333397974247025,0.08333397974247025
101312,1468.7086,-586.5144,1772.2675,stars,#FC71E2,0.07212479152280081,0.07212479152280081
101324,927.3543,-369.64392,2035.9934,stars,#1CC44B,0.07647195408590353,0.07647195408590353
101325,980.67615,-390.77322,1513.1628,stars,#6049F8,0.05605944690855715,0.05605944690855715
101326,2019.4558,-804.4619,2150.9624,stars,#668EB9,0.09146897606832452,0.09146897606832452
101331,1352.3224,-538.02496,-23.15602,stars,#4F8CA1,0.07440576863337423,0.07440576863337423
101333,392.60852,-156.07822,1184.783,stars,#78C253,0.04605306576866288,0.04605306576866288
101335,2783.0537,-1105.8835,-1334.7041,stars,#F2C745,0.016835789165931637,0.016835789165931637
101337,3448.925,-1370.1858,3388.126,stars,#AD2DFA,0.08717673695791361,0.08717673695791361
101340,567.5818,-225.41286,-97.42064,stars,#B3E526,0.01986715793121075,0.01986715793121075
101341,2873.5234,-1141.0896,-991.051,stars,#B56CF3,0.05902785031303934,0.05902785031303934
101348,3611.3372,-1433.1497,4145.7666,stars,#17A838,0.04649404687458002,0.04649404687458002
